,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.5443815838740151,0.37269072293802075,0.7160724448100095,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,41.0
0,0.12613453682637052,0.14323239392462797,0.10903667972811305,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,42.0
0,0.4901880994849272,0.5318867948380593,0.44848940413179506,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,42.0
0,0.17119941216991408,0.22407134119120684,0.1183274831486213,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,43.0
0,0.5154170600148715,0.5951063004992502,0.43572781953049283,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,43.0
0,0.43095259743323544,0.29173223885362654,0.5701729560128443,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,44.0
0,0.5766396580309998,0.7106263807648987,0.44265293529710104,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,44.0
0,0.46339367033479023,0.6933213378131599,0.2334660028564206,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,45.0
0,0.5710740065630485,0.5682405701860596,0.5739074429400375,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,45.0
0,0.23372206927038125,0.14211469852584901,0.3253294400149135,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,46.0
0,0.558022068989642,0.7098073978417474,0.4062367401375365,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,46.0
0,0.49079230063110757,0.7215658984216066,0.2600187028406086,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,47.0
0,0.5917841503265819,0.65842059156807,0.525147709085094,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,47.0
0,0.08492013304675967,0.11210532305758024,0.0577349430359391,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,48.0
0,0.4980619202481034,0.49849124561239794,0.4976325948838089,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,48.0
0,0.4621131421844258,0.1332874694162059,0.7909388149526456,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,49.0
0,0.6525106398211309,0.6650778714299688,0.6399434082122929,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,49.0
0,0.1340428207439447,0.1466045626369953,0.12148107885089408,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,50.0
