,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.48449907,0.541220615,0.427777524,1,500,100,2,0.5,50,2.5,0.2,12
0,0.507834602,0.50442117,0.511248034,1,500,100,2,0.5,50,2.5,0.2,13
0,0.419071117,0.441297151,0.396845084,1,500,100,2,0.5,50,2.5,0.2,14
0,0.561963462,0.59911842,0.524808503,1,500,100,2,0.5,50,2.5,0.2,15
0,0.440071634,0.43955023,0.440593037,1,500,100,2,0.5,50,2.5,0.2,16
0,0.49952632,0.469372706,0.529679935,1,500,100,2,0.5,50,2.5,0.2,17
0,0.414596082,0.472515461,0.356676703,1,500,100,2,0.5,50,2.5,0.2,18
0,0.544944606,0.608084244,0.481804967,1,500,100,2,0.5,50,2.5,0.2,19
0,0.399460573,0.433676498,0.365244648,1,500,100,2,0.5,50,2.5,0.2,20
0,0.448799195,0.446951448,0.450646942,1,500,100,2,0.5,50,2.5,0.2,21
0,0.400042761,0.419125943,0.380959579,1,500,100,2,0.5,50,2.5,0.2,22
0,0.392961065,0.38028924,0.405632891,1,500,100,2,0.5,50,2.5,0.2,23
0,0.492110675,0.546212412,0.438008937,1,500,100,2,0.5,50,2.5,0.2,24
0,0.430045646,0.384999943,0.475091349,1,500,100,2,0.5,50,2.5,0.2,25
0,0.400718686,0.394941246,0.406496126,1,500,100,2,0.5,50,2.5,0.2,26
0,0.488044311,0.398638867,0.577449754,1,500,100,2,0.5,50,2.5,0.2,27
0,0.466086541,0.479885698,0.452287383,1,500,100,2,0.5,50,2.5,0.2,28
0,0.511425608,0.449304128,0.573547089,1,500,100,2,0.5,50,2.5,0.2,29
0,0.41724271,0.378534387,0.455951033,1,500,100,2,0.5,50,2.5,0.2,30
0,0.436339151,0.491508582,0.38116972,1,500,100,2,0.5,50,2.5,0.2,31
0,0.488188149,0.522583468,0.45379283,1,500,100,2,0.5,50,2.5,0.2,32
0,0.409490753,0.444819243,0.374162263,1,500,100,2,0.5,50,2.5,0.2,33
0,0.488275914,0.499171281,0.477380547,1,500,100,2,0.5,50,2.5,0.2,34
0,0.436115829,0.37531837,0.496913287,1,500,100,2,0.5,50,2.5,0.2,35
0,0.477019558,0.465264864,0.488774252,1,500,100,2,0.5,50,2.5,0.2,36
0,0.492528841,0.470484522,0.514573159,1,500,100,2,0.5,50,2.5,0.2,37
0,0.418075056,0.422249189,0.413900922,1,500,100,2,0.5,50,2.5,0.2,38
0,0.514677259,0.504897072,0.524457447,1,500,100,2,0.5,50,2.5,0.2,39
0,0.464951797,0.497552273,0.43235132,1,500,100,2,0.5,50,2.5,0.2,40
0,0.471258973,0.46890732,0.473610626,1,500,100,2,0.5,50,2.5,0.2,41
0,0.499597756,0.523907771,0.475287741,1,500,100,2,0.5,50,2.5,0.2,42
0,0.408747325,0.401919945,0.415574706,1,500,100,2,0.5,50,2.5,0.2,43
0,0.557024012,0.615769341,0.498278683,1,500,100,2,0.5,50,2.5,0.2,44
0,0.398145983,0.420172411,0.376119555,1,500,100,2,0.5,50,2.5,0.2,45
0,0.450692445,0.403248074,0.498136815,1,500,100,2,0.5,50,2.5,0.2,46
0,0.504896636,0.499747054,0.510046218,1,500,100,2,0.5,50,2.5,0.2,47
0,0.467404029,0.471935701,0.462872357,1,500,100,2,0.5,50,2.5,0.2,48
0,0.496152131,0.448642691,0.543661571,1,500,100,2,0.5,50,2.5,0.2,49
0,0.674054675,0.655952513,0.692156837,1,500,200,2,0.5,50,2.5,0.2,0
0,0.633545165,0.620813444,0.646276886,1,500,200,2,0.5,50,2.5,0.2,1
0,0.517591258,0.47627506,0.558907457,1,500,200,2,0.5,50,2.5,0.2,2
0,0.513872079,0.496568784,0.531175375,1,500,200,2,0.5,50,2.5,0.2,3
0,0.636426092,0.60004967,0.672802513,1,500,200,2,0.5,50,2.5,0.2,4
0,0.527378765,0.550008006,0.504749524,1,500,200,2,0.5,50,2.5,0.2,5
0,0.494695513,0.392786583,0.596604444,1,500,200,2,0.5,50,2.5,0.2,6
0,0.484001847,0.402830133,0.56517356,1,500,200,2,0.5,50,2.5,0.2,7
0,0.56894914,0.609629246,0.528269035,1,500,200,2,0.5,50,2.5,0.2,8
0,0.622103069,0.549668845,0.694537292,1,500,200,2,0.5,50,2.5,0.2,9
0,0.479923176,0.370973064,0.588873287,1,500,200,2,0.5,50,2.5,0.2,10
0,0.541315303,0.43816011,0.644470496,1,500,200,2,0.5,50,2.5,0.2,11
0,0.476647302,0.49006318,0.463231424,1,500,200,2,0.5,50,2.5,0.2,12
0,0.511718663,0.545444615,0.47799271,1,500,200,2,0.5,50,2.5,0.2,13
0,0.581535134,0.583881804,0.579188465,1,500,200,2,0.5,50,2.5,0.2,14
0,0.549691775,0.509266637,0.590116913,1,500,200,2,0.5,50,2.5,0.2,15
0,0.506565945,0.42681127,0.586320621,1,500,200,2,0.5,50,2.5,0.2,16
0,0.523018148,0.518298408,0.527737889,1,500,200,2,0.5,50,2.5,0.2,17
0,0.493668303,0.471157897,0.51617871,1,500,200,2,0.5,50,2.5,0.2,18
0,0.537626589,0.518987728,0.556265449,1,500,200,2,0.5,50,2.5,0.2,19
0,0.512219338,0.528680725,0.495757951,1,500,200,2,0.5,50,2.5,0.2,20
0,0.525865315,0.52643876,0.525291871,1,500,200,2,0.5,50,2.5,0.2,21
0,0.448103923,0.423220516,0.472987331,1,500,200,2,0.5,50,2.5,0.2,22
0,0.530518099,0.558234908,0.502801291,1,500,200,2,0.5,50,2.5,0.2,23
0,0.463051713,0.483455538,0.442647887,1,500,200,2,0.5,50,2.5,0.2,24
0,0.56936535,0.59713045,0.54160025,1,500,200,2,0.5,50,2.5,0.2,25
0,0.486482128,0.391335783,0.581628473,1,500,200,2,0.5,50,2.5,0.2,26
0,0.483988499,0.514273453,0.453703545,1,500,200,2,0.5,50,2.5,0.2,27
0,0.53882344,0.606140656,0.471506223,1,500,200,2,0.5,50,2.5,0.2,28
0,0.531623521,0.55386517,0.509381873,1,500,200,2,0.5,50,2.5,0.2,29
0,0.463752848,0.435581857,0.491923839,1,500,200,2,0.5,50,2.5,0.2,30
0,0.499121798,0.507530388,0.490713208,1,500,200,2,0.5,50,2.5,0.2,31
0,0.532722149,0.419643125,0.645801173,1,500,200,2,0.5,50,2.5,0.2,32
0,0.503365781,0.612071365,0.394660198,1,500,200,2,0.5,50,2.5,0.2,33
0,0.472633895,0.417522854,0.527744936,1,500,200,2,0.5,50,2.5,0.2,34
0,0.536517192,0.548904736,0.524129649,1,500,200,2,0.5,50,2.5,0.2,35
0,0.443290608,0.412754856,0.47382636,1,500,200,2,0.5,50,2.5,0.2,36
0,0.496308355,0.436895948,0.555720762,1,500,200,2,0.5,50,2.5,0.2,37
0,0.503271696,0.49533904,0.511204353,1,500,200,2,0.5,50,2.5,0.2,38
0,0.534019092,0.47951901,0.588519173,1,500,200,2,0.5,50,2.5,0.2,39
0,0.541234374,0.560383468,0.522085281,1,500,200,2,0.5,50,2.5,0.2,40
0,0.557495825,0.529991511,0.58500014,1,500,200,2,0.5,50,2.5,0.2,41
0,0.493160725,0.58283945,0.403481999,1,500,200,2,0.5,50,2.5,0.2,42
0,0.44748555,0.403376725,0.491594374,1,500,200,2,0.5,50,2.5,0.2,43
0,0.491447637,0.498177105,0.48471817,1,500,200,2,0.5,50,2.5,0.2,44
0,0.376310098,0.349861289,0.402758907,1,500,200,2,0.5,50,2.5,0.2,45
0,0.576219985,0.494725059,0.65771491,1,500,200,2,0.5,50,2.5,0.2,46
0,0.505295988,0.552773527,0.457818449,1,500,200,2,0.5,50,2.5,0.2,47
0,0.543627343,0.523286842,0.563967844,1,500,200,2,0.5,50,2.5,0.2,48
0,0.520081683,0.558967643,0.481195723,1,500,200,2,0.5,50,2.5,0.2,49
0,0.57210654,0.619378882,0.524834198,1,500,400,2,0.5,50,2.5,0.2,0
0,0.593551569,0.498802623,0.688300515,1,500,400,2,0.5,50,2.5,0.2,1
0,0.559652683,0.615503,0.503802367,1,500,400,2,0.5,50,2.5,0.2,2
0,0.769699565,0.789598041,0.749801088,1,500,400,2,0.5,50,2.5,0.2,3
0,0.657711505,0.702985478,0.612437532,1,500,400,2,0.5,50,2.5,0.2,4
0,0.58110818,0.540545419,0.621670941,1,500,400,2,0.5,50,2.5,0.2,5
0,0.488908176,0.405446797,0.572369555,1,500,400,2,0.5,50,2.5,0.2,6
0,0.51233115,0.562444984,0.462217315,1,500,400,2,0.5,50,2.5,0.2,7
0,0.644595026,0.674527785,0.614662267,1,500,400,2,0.5,50,2.5,0.2,8
0,0.672768943,0.829895364,0.515642523,1,500,400,2,0.5,50,2.5,0.2,9
0,0.641658078,0.560683861,0.722632294,1,500,400,2,0.5,50,2.5,0.2,10
0,0.596310894,0.56860166,0.624020128,1,500,400,2,0.5,50,2.5,0.2,11
0,0.770626711,0.665769589,0.875483832,1,500,400,2,0.5,50,2.5,0.2,12
0,0.715868105,0.689524797,0.742211414,1,500,400,2,0.5,50,2.5,0.2,13
0,0.644119326,0.681526153,0.6067125,1,500,400,2,0.5,50,2.5,0.2,14
0,0.662419496,0.745585587,0.579253405,1,500,400,2,0.5,50,2.5,0.2,15
0,0.706360572,0.860981058,0.551740087,1,500,400,2,0.5,50,2.5,0.2,16
0,0.621224886,0.73447996,0.507969812,1,500,400,2,0.5,50,2.5,0.2,17
0,0.633622443,0.561202957,0.706041929,1,500,400,2,0.5,50,2.5,0.2,18
0,0.622110356,0.406842867,0.837377846,1,500,400,2,0.5,50,2.5,0.2,19
0,0.709582439,0.669356374,0.749808505,1,500,400,2,0.5,50,2.5,0.2,20
0,0.529452354,0.447417565,0.611487143,1,500,400,2,0.5,50,2.5,0.2,21
0,0.642024059,0.634087592,0.649960525,1,500,400,2,0.5,50,2.5,0.2,22
0,0.447384902,0.469683358,0.425086445,1,500,400,2,0.5,50,2.5,0.2,23
0,0.563391402,0.64216223,0.484620574,1,500,400,2,0.5,50,2.5,0.2,24
0,0.549874295,0.467281166,0.632467423,1,500,400,2,0.5,50,2.5,0.2,25
0,0.459768944,0.56724051,0.352297378,1,500,400,2,0.5,50,2.5,0.2,26
0,0.5818059,0.721186825,0.442424974,1,500,400,2,0.5,50,2.5,0.2,27
0,0.598450513,0.505594272,0.691306753,1,500,400,2,0.5,50,2.5,0.2,28
0,0.50728552,0.527510122,0.487060919,1,500,400,2,0.5,50,2.5,0.2,29
0,0.48648155,0.517695879,0.455267221,1,500,400,2,0.5,50,2.5,0.2,30
0,0.520832911,0.476280315,0.565385507,1,500,400,2,0.5,50,2.5,0.2,31
0,0.572705106,0.758676664,0.386733547,1,500,400,2,0.5,50,2.5,0.2,32
0,0.526962339,0.559858243,0.494066434,1,500,400,2,0.5,50,2.5,0.2,33
0,0.625181141,0.626366978,0.623995304,1,500,400,2,0.5,50,2.5,0.2,34
0,0.657069275,0.656878913,0.657259637,1,500,400,2,0.5,50,2.5,0.2,35
0,0.563053865,0.491541668,0.634566062,1,500,400,2,0.5,50,2.5,0.2,36
0,0.742293591,0.8030428,0.681544383,1,500,400,2,0.5,50,2.5,0.2,37
0,0.606932486,0.603264298,0.610600673,1,500,400,2,0.5,50,2.5,0.2,38
0,0.675258668,0.658856193,0.691661143,1,500,400,2,0.5,50,2.5,0.2,39
0,0.644734763,0.530990354,0.758479172,1,500,400,2,0.5,50,2.5,0.2,40
0,0.445103169,0.326259662,0.563946676,1,500,400,2,0.5,50,2.5,0.2,41
0,0.400727,0.406872924,0.394581077,1,500,400,2,0.5,50,2.5,0.2,42
0,0.451419072,0.460157797,0.442680346,1,500,400,2,0.5,50,2.5,0.2,43
0,0.665260566,0.73502748,0.595493651,1,500,400,2,0.5,50,2.5,0.2,44
0,0.495903207,0.701209816,0.290596599,1,500,400,2,0.5,50,2.5,0.2,45
0,0.666506964,0.767031681,0.565982247,1,500,400,2,0.5,50,2.5,0.2,46
0,0.603790445,0.602622451,0.60495844,1,500,400,2,0.5,50,2.5,0.2,47
0,0.80503153,0.718749855,0.891313205,1,500,400,2,0.5,50,2.5,0.2,48
0,0.666790094,0.781619844,0.551960344,1,500,400,2,0.5,50,2.5,0.2,49
0,0.48409508,0.462419734,0.505770426,1,500,100,2,0.5,0,2.5,0.2,0
0,0.170158134,0.292313422,0.048002845,1,500,100,2,0.5,0,2.5,0.2,1
0,0.296365342,0.114166793,0.478563892,1,500,100,2,0.5,0,2.5,0.2,2
0,0.334755875,0.599396771,0.070114979,1,500,100,2,0.5,0,2.5,0.2,3
0,0.285267894,0.535887547,0.034648241,1,500,100,2,0.5,0,2.5,0.2,4
0,0.199197345,0.128032837,0.270361853,1,500,100,2,0.5,0,2.5,0.2,5
0,0.291275371,0.519458662,0.06309208,1,500,100,2,0.5,0,2.5,0.2,6
0,0.434761668,0.443547006,0.42597633,1,500,100,2,0.5,0,2.5,0.2,7
0,0.601480614,0.617674916,0.585286312,1,500,100,2,0.5,0,2.5,0.2,8
0,0.213642359,0.251331943,0.175952774,1,500,100,2,0.5,0,2.5,0.2,9
0,0.169038137,0.123023946,0.215052327,1,500,100,2,0.5,0,2.5,0.2,10
0,0.4100974,0.325474374,0.494720427,1,500,100,2,0.5,0,2.5,0.2,11
0,0.320431145,0.181551128,0.459311162,1,500,100,2,0.5,0,2.5,0.2,12
0,0.615265372,0.614317371,0.616213374,1,500,100,2,0.5,0,2.5,0.2,13
0,0.653669752,0.652508155,0.65483135,1,500,100,2,0.5,0,2.5,0.2,14
0,0.333788599,0.556497896,0.111079302,1,500,100,2,0.5,0,2.5,0.2,15
0,0.36786942,0.495086643,0.240652196,1,500,100,2,0.5,0,2.5,0.2,16
0,0.252272017,0.093146417,0.411397616,1,500,100,2,0.5,0,2.5,0.2,17
0,0.521126864,0.518242257,0.52401147,1,500,100,2,0.5,0,2.5,0.2,18
0,0.080110788,0.062014376,0.0982072,1,500,100,2,0.5,0,2.5,0.2,19
0,0.31450625,0.410434749,0.21857775,1,500,100,2,0.5,0,2.5,0.2,20
0,0.270595737,0.106517158,0.434674316,1,500,100,2,0.5,0,2.5,0.2,21
0,0.004433999,-0.002108712,0.010976709,1,500,100,2,0.5,0,2.5,0.2,22
0,0.337618798,0.114166793,0.561070803,1,500,100,2,0.5,0,2.5,0.2,23
0,0.222889153,0.238288733,0.207489572,1,500,100,2,0.5,0,2.5,0.2,24
0,0.324698967,0.243020683,0.406377251,1,500,100,2,0.5,0,2.5,0.2,25
0,0.320931031,0.336763002,0.30509906,1,500,100,2,0.5,0,2.5,0.2,26
0,0.130154105,0.200870612,0.059437598,1,500,100,2,0.5,0,2.5,0.2,27
0,0.131763865,0.126800189,0.136727541,1,500,100,2,0.5,0,2.5,0.2,28
0,0.194849925,0.154584406,0.235115444,1,500,100,2,0.5,0,2.5,0.2,29
0,0.512581719,0.424018327,0.60114511,1,500,100,2,0.5,0,2.5,0.2,30
0,0.236504902,0.207156246,0.265853559,1,500,100,2,0.5,0,2.5,0.2,31
0,0.273002789,0.434755229,0.11125035,1,500,100,2,0.5,0,2.5,0.2,32
0,0.301056822,0.193417647,0.408695996,1,500,100,2,0.5,0,2.5,0.2,33
0,0.543143522,0.503405429,0.582881615,1,500,100,2,0.5,0,2.5,0.2,34
0,0.526391575,0.455870506,0.596912643,1,500,100,2,0.5,0,2.5,0.2,35
0,0.498166908,0.538387017,0.457946798,1,500,100,2,0.5,0,2.5,0.2,36
0,0.066517509,0.078447096,0.054587921,1,500,100,2,0.5,0,2.5,0.2,37
0,0.281827704,0.510955674,0.052699734,1,500,100,2,0.5,0,2.5,0.2,38
0,0.29943678,0.48246538,0.11640818,1,500,100,2,0.5,0,2.5,0.2,39
0,0.215532307,0.418847034,0.012217579,1,500,100,2,0.5,0,2.5,0.2,40
0,0.589002588,0.558938267,0.619066909,1,500,100,2,0.5,0,2.5,0.2,41
0,0.177937459,0.190801003,0.165073915,1,500,100,2,0.5,0,2.5,0.2,42
0,0.252905762,0.414408781,0.091402744,1,500,100,2,0.5,0,2.5,0.2,43
0,0.255542795,0.308715435,0.202370155,1,500,100,2,0.5,0,2.5,0.2,44
0,0.219157649,0.142114699,0.296200599,1,500,100,2,0.5,0,2.5,0.2,45
0,0.268277702,0.452540975,0.084014428,1,500,100,2,0.5,0,2.5,0.2,46
0,0.223686222,0.169952733,0.277419712,1,500,100,2,0.5,0,2.5,0.2,47
0,0.182741485,0.156705504,0.208777466,1,500,100,2,0.5,0,2.5,0.2,48
0,0.507746634,0.525522378,0.48997089,1,500,100,2,0.5,0,2.5,0.2,49
0,0.135765549,0.068340891,0.203190207,1,500,200,2,0.5,0,2.5,0.2,0
0,0.114278643,0.147734983,0.080822303,1,500,200,2,0.5,0,2.5,0.2,1
0,0.453132394,0.709431037,0.19683375,1,500,200,2,0.5,0,2.5,0.2,2
0,0.336065999,0.586631621,0.085500377,1,500,200,2,0.5,0,2.5,0.2,3
0,0.446970737,0.803685606,0.090255868,1,500,200,2,0.5,0,2.5,0.2,4
0,0.424970608,0.790503619,0.059437598,1,500,200,2,0.5,0,2.5,0.2,5
0,0.10368788,0.136573878,0.070801883,1,500,200,2,0.5,0,2.5,0.2,6
0,0.148946618,0.141000182,0.156893055,1,500,200,2,0.5,0,2.5,0.2,7
0,0.429029894,0.749023108,0.10903668,1,500,200,2,0.5,0,2.5,0.2,8
0,0.729262542,0.682494034,0.776031049,1,500,200,2,0.5,0,2.5,0.2,9
0,0.368522731,0.171013303,0.566032158,1,500,200,2,0.5,0,2.5,0.2,10
0,0.455490908,0.178246232,0.732735584,1,500,200,2,0.5,0,2.5,0.2,11
0,0.402387183,0.079895957,0.724878409,1,500,200,2,0.5,0,2.5,0.2,12
0,0.088799022,0.065492721,0.112105323,1,500,200,2,0.5,0,2.5,0.2,13
0,0.377728877,0.120426727,0.635031027,1,500,200,2,0.5,0,2.5,0.2,14
0,0.14300733,0.159214472,0.126800189,1,500,200,2,0.5,0,2.5,0.2,15
0,0.431870183,0.749573574,0.114166793,1,500,200,2,0.5,0,2.5,0.2,16
0,0.395902236,0.093146417,0.698658054,1,500,200,2,0.5,0,2.5,0.2,17
0,0.536866833,0.299195567,0.7745381,1,500,200,2,0.5,0,2.5,0.2,18
0,0.118699324,0.150005377,0.087393271,1,500,200,2,0.5,0,2.5,0.2,19
0,0.139237249,0.099011561,0.179462936,1,500,200,2,0.5,0,2.5,0.2,20
0,0.802351139,0.785729265,0.818973013,1,500,200,2,0.5,0,2.5,0.2,21
0,0.132212596,0.128949955,0.135475237,1,500,200,2,0.5,0,2.5,0.2,22
0,0.11207487,0.174746359,0.049403382,1,500,200,2,0.5,0,2.5,0.2,23
0,0.227441069,0.233466003,0.221416135,1,500,200,2,0.5,0,2.5,0.2,24
0,0.696305285,0.688247478,0.704363092,1,500,200,2,0.5,0,2.5,0.2,25
0,0.426039695,0.133287469,0.718791922,1,500,200,2,0.5,0,2.5,0.2,26
0,0.394230045,0.586547606,0.201912485,1,500,200,2,0.5,0,2.5,0.2,27
0,0.640073689,0.637209294,0.642938084,1,500,200,2,0.5,0,2.5,0.2,28
0,0.197145792,0.249938314,0.144353269,1,500,200,2,0.5,0,2.5,0.2,29
0,0.242767925,0.320461934,0.165073915,1,500,200,2,0.5,0,2.5,0.2,30
0,0.725712879,0.743846743,0.707579015,1,500,200,2,0.5,0,2.5,0.2,31
0,0.512262421,0.277046623,0.747478219,1,500,200,2,0.5,0,2.5,0.2,32
0,0.253606222,0.412123441,0.095089003,1,500,200,2,0.5,0,2.5,0.2,33
0,0.721130363,0.722274614,0.719986112,1,500,200,2,0.5,0,2.5,0.2,34
0,0.482885382,0.730949785,0.23482098,1,500,200,2,0.5,0,2.5,0.2,35
0,0.439628772,0.158052167,0.721205378,1,500,200,2,0.5,0,2.5,0.2,36
0,0.453269113,0.19683375,0.709704476,1,500,200,2,0.5,0,2.5,0.2,37
0,0.080564774,0.114166793,0.046962755,1,500,200,2,0.5,0,2.5,0.2,38
0,0.586251975,0.616223242,0.556280707,1,500,200,2,0.5,0,2.5,0.2,39
0,0.235425714,0.141000182,0.329851247,1,500,200,2,0.5,0,2.5,0.2,40
0,0.313535201,0.101986248,0.525084154,1,500,200,2,0.5,0,2.5,0.2,41
0,0.105350845,0.128949955,0.081751735,1,500,200,2,0.5,0,2.5,0.2,42
0,0.570786741,0.352029752,0.789543731,1,500,200,2,0.5,0,2.5,0.2,43
0,0.477328104,0.229420396,0.725235812,1,500,200,2,0.5,0,2.5,0.2,44
0,0.102997776,0.031380201,0.17461535,1,500,200,2,0.5,0,2.5,0.2,45
0,0.063316468,0.062014376,0.06461856,1,500,200,2,0.5,0,2.5,0.2,46
0,0.692376642,0.765132426,0.619620859,1,500,200,2,0.5,0,2.5,0.2,47
0,0.685267925,0.680434334,0.690101515,1,500,200,2,0.5,0,2.5,0.2,48
0,0.457140824,0.823065371,0.091216276,1,500,200,2,0.5,0,2.5,0.2,49
0,0.911903339,0.967867156,0.855939523,1,500,400,2,0.5,0,2.5,0.2,0
0,0.463978589,0.860706973,0.067250206,1,500,400,2,0.5,0,2.5,0.2,1
0,0.466679222,0.88231292,0.051045524,1,500,400,2,0.5,0,2.5,0.2,2
0,0.896815235,0.870452528,0.923177941,1,500,400,2,0.5,0,2.5,0.2,3
0,0.928731782,0.905493459,0.951970105,1,500,400,2,0.5,0,2.5,0.2,4
0,0.505691644,0.166255394,0.845127893,1,500,400,2,0.5,0,2.5,0.2,5
0,0.08016101,0.114166793,0.046155227,1,500,400,2,0.5,0,2.5,0.2,6
0,0.550443242,0.218773808,0.882112677,1,500,400,2,0.5,0,2.5,0.2,7
0,0.923336019,0.936268057,0.910403981,1,500,400,2,0.5,0,2.5,0.2,8
0,0.511438909,0.110056421,0.912821396,1,500,400,2,0.5,0,2.5,0.2,9
0,0.530007052,0.923440226,0.136573878,1,500,400,2,0.5,0,2.5,0.2,10
0,0.508924303,0.905743282,0.112105323,1,500,400,2,0.5,0,2.5,0.2,11
0,0.519693087,0.910436218,0.128949955,1,500,400,2,0.5,0,2.5,0.2,12
0,0.512106698,0.923221835,0.100991562,1,500,400,2,0.5,0,2.5,0.2,13
0,0.477605824,0.870653072,0.084558576,1,500,400,2,0.5,0,2.5,0.2,14
0,0.069089516,0.091216276,0.046962755,1,500,400,2,0.5,0,2.5,0.2,15
0,0.912420872,0.941687024,0.883154719,1,500,400,2,0.5,0,2.5,0.2,16
0,0.126794024,0.17461535,0.078972698,1,500,400,2,0.5,0,2.5,0.2,17
0,0.0980684,0.116240842,0.079895957,1,500,400,2,0.5,0,2.5,0.2,18
0,0.497586071,0.095089003,0.900083139,1,500,400,2,0.5,0,2.5,0.2,19
0,0.570335591,0.220093362,0.920577819,1,500,400,2,0.5,0,2.5,0.2,20
0,0.478042681,0.870584986,0.085500377,1,500,400,2,0.5,0,2.5,0.2,21
0,0.494044141,0.854800812,0.133287469,1,500,400,2,0.5,0,2.5,0.2,22
0,0.918239272,0.905329435,0.931149108,1,500,400,2,0.5,0,2.5,0.2,23
0,0.095439362,0.110056421,0.080822303,1,500,400,2,0.5,0,2.5,0.2,24
0,0.52161745,0.135475237,0.907759663,1,500,400,2,0.5,0,2.5,0.2,25
0,0.138624223,0.183132292,0.094116154,1,500,400,2,0.5,0,2.5,0.2,26
0,0.892452171,0.905100498,0.879803844,1,500,400,2,0.5,0,2.5,0.2,27
0,0.501105072,0.854475161,0.147734983,1,500,400,2,0.5,0,2.5,0.2,28
0,0.085500377,0.085500377,0.085500377,1,500,400,2,0.5,0,2.5,0.2,29
0,0.530589138,0.915700952,0.145477325,1,500,400,2,0.5,0,2.5,0.2,30
0,0.938888815,0.941540831,0.9362368,1,500,400,2,0.5,0,2.5,0.2,31
0,0.130465245,0.178246232,0.082684257,1,500,400,2,0.5,0,2.5,0.2,32
0,0.842199034,0.90507157,0.779326499,1,500,400,2,0.5,0,2.5,0.2,33
0,0.15459876,0.151145353,0.158052167,1,500,400,2,0.5,0,2.5,0.2,34
0,0.781673236,0.788668457,0.774678015,1,500,400,2,0.5,0,2.5,0.2,35
0,0.081906192,0.072596108,0.091216276,1,500,400,2,0.5,0,2.5,0.2,36
0,0.468530058,0.836068554,0.100991562,1,500,400,2,0.5,0,2.5,0.2,37
0,0.513594555,0.95727974,0.06990937,1,500,400,2,0.5,0,2.5,0.2,38
0,0.100024984,0.103985002,0.096064966,1,500,400,2,0.5,0,2.5,0.2,39
0,0.1121823,0.119375529,0.104989072,1,500,400,2,0.5,0,2.5,0.2,40
0,0.435701473,0.715665812,0.155737135,1,500,400,2,0.5,0,2.5,0.2,41
0,0.090257421,0.091216276,0.089298565,1,500,400,2,0.5,0,2.5,0.2,42
0,0.11527933,0.108020075,0.122538585,1,500,400,2,0.5,0,2.5,0.2,43
0,0.914943426,0.946732132,0.883154719,1,500,400,2,0.5,0,2.5,0.2,44
0,0.45149106,0.769694651,0.133287469,1,500,400,2,0.5,0,2.5,0.2,45
0,0.910694825,0.89299819,0.92839146,1,500,400,2,0.5,0,2.5,0.2,46
0,0.519532293,0.872809192,0.166255394,1,500,400,2,0.5,0,2.5,0.2,47
0,0.588381214,0.245776753,0.930985674,1,500,400,2,0.5,0,2.5,0.2,48
0,0.082684257,0.082684257,0.082684257,1,500,400,2,0.5,0,2.5,0.2,49
